condition,year,model,trim,title,price,mileage,dealer,deal,link
Used,2023,4Runner,Toyota 4Runner Limited,Used 2023 Toyota 4Runner Limited,49547,23224,Arrowhead Lexus,good-deal,https://www.cars.com/vehicledetail/3816f847-bf1d-4557-bf1d-330c1b000e18/
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,44464,7289,Toyota of Surprise,great-deal,https://www.cars.com/vehicledetail/d520dca5-54a1-47db-a100-d21618f13a26/
Used,2022,4Runner,Toyota 4Runner Limited,Used 2022 Toyota 4Runner Limited,45991,30624,Scottsdale Mitsubishi,good-deal,https://www.cars.com/vehicledetail/6096321c-08c7-42fa-ac90-95bb4092a535/
Used,2019,4Runner,Toyota 4Runner SR5 Premium,Used 2019 Toyota 4Runner SR5 Premium,32490,83545,Land Rover Arrowhead,good-deal,https://www.cars.com/vehicledetail/bdebc4f0-d272-44b9-908f-ab9f04beebed/
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,37953,24168,Hertz Car Sales Phoenix Bell Rd,great-deal,https://www.cars.com/vehicledetail/70930ce6-268d-4d3c-b766-45de27da3a84/
Used,2019,4Runner,Toyota 4Runner SR5 Premium,Used 2019 Toyota 4Runner SR5 Premium,28998,98769,CarMax Oceanside,good-deal,https://www.cars.com/vehicledetail/1eaf0646-9e76-43e3-869b-2ea27a47e4da/?attribution_type=ship
Used,2019,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2019 Toyota 4Runner TRD Off Road Premium,38998,75045,CarMax Bakersfield,fair-deal,https://www.cars.com/vehicledetail/7f05bbd5-bbfd-4b98-83f3-5f793a8d060a/?attribution_type=ship
Used,2019,4Runner,Toyota 4Runner SR5 Premium,Used 2019 Toyota 4Runner SR5 Premium,28971,121011,Automart Superstore,good-deal,https://www.cars.com/vehicledetail/0c42cae8-c86e-4132-89a4-80ef3345be5c/
Used,2021,4Runner,Toyota 4Runner Venture,Used 2021 Toyota 4Runner Venture,45400,53000,Private seller: Neil,,https://www.cars.com/vehicledetail/5e202344-310d-4240-aed4-d53beb109261/
Used,2021,4Runner,Toyota 4Runner SR5,Used 2021 Toyota 4Runner SR5,51990,45469,Lifted Trucks - Glendale,fair-deal,https://www.cars.com/vehicledetail/b65d741b-01f8-4929-b4ad-f1c3115805e2/
Certified,2021,4Runner,Toyota 4Runner Venture Special Edition,Certified 2021 Toyota 4Runner Venture Special Edition,39462,57956,Right Toyota,good-deal,https://www.cars.com/vehicledetail/55b4298a-b65a-4105-a2f9-47e2eb7e2819/
Used,2022,4Runner,Toyota 4Runner SR5,Used 2022 Toyota 4Runner SR5,44538,12141,Big Two Toyota of Chandler,good-deal,https://www.cars.com/vehicledetail/82f246b3-5585-4f7d-84c8-240a41aa0ef4/
Used,2018,4Runner,Toyota 4Runner SR5,Used 2018 Toyota 4Runner SR5,21995,128850,Karsten & Moore Auto Group,good-deal,https://www.cars.com/vehicledetail/41e4307a-455c-4bea-a3d9-1e3ce39a54be/
Used,2025,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2025 Toyota 4Runner TRD Off Road Premium,54998,23085,CarMax Phoenix-Gilbert,good-deal,https://www.cars.com/vehicledetail/9eaa2026-5db7-4f30-b61e-75c73bf93a13/
Used,2023,4Runner,Toyota 4Runner 40th Anniversary Special Edition,Used 2023 Toyota 4Runner 40th Anniversary Special Edition,46169,32872,Toyota of Surprise,good-deal,https://www.cars.com/vehicledetail/4172bfd6-4667-49a0-a0a0-e76736745dbf/
Used,2024,4Runner,Toyota 4Runner SR5 Premium,Used 2024 Toyota 4Runner SR5 Premium,49998,16896,CarMax Phoenix-West Valley,good-deal,https://www.cars.com/vehicledetail/2c2010a5-64cd-420a-9a24-e22a5f753e3a/
Used,2018,4Runner,Toyota 4Runner SR5,Used 2018 Toyota 4Runner SR5,32158,85408,Bell Ford,good-deal,https://www.cars.com/vehicledetail/ac881693-3cd3-46f0-8b93-a9fcc5334392/
Certified,2025,4Runner,Toyota 4Runner Limited,Certified 2025 Toyota 4Runner Limited,57415,11267,Right Toyota,good-deal,https://www.cars.com/vehicledetail/f0c60990-4d37-44c5-9e93-f87d83f1d78f/
Certified,2024,4Runner,Toyota 4Runner SR5 Premium,Certified 2024 Toyota 4Runner SR5 Premium,41791,39345,Right Toyota,great-deal,https://www.cars.com/vehicledetail/447825ec-0f0c-4501-b559-1b392cd2398e/
Used,2023,4Runner,Toyota 4Runner SR5 Premium,Used 2023 Toyota 4Runner SR5 Premium,40488,53781,Acura of Peoria,good-deal,https://www.cars.com/vehicledetail/5ff5a9a1-0a85-49f3-9911-7bff9f450465/
Certified,2024,4Runner,Toyota 4Runner SR5 Premium,Certified 2024 Toyota 4Runner SR5 Premium,41855,38342,Right Toyota,great-deal,https://www.cars.com/vehicledetail/196d3765-e597-4716-b088-09d72c3c3783/
Certified,2026,4Runner,Toyota 4Runner Limited,Certified 2026 Toyota 4Runner Limited,61917,648,Right Toyota,good-deal,https://www.cars.com/vehicledetail/2161fce0-1e55-4ab6-b1f8-a2333de47b88/
Used,2016,4Runner,Toyota 4Runner SR5 Premium,Used 2016 Toyota 4Runner SR5 Premium,31500,38334,Rollit Motors,good-deal,https://www.cars.com/vehicledetail/42310923-01c1-4574-b5ac-0f6d32ead6f2/
Certified,2024,4Runner,Toyota 4Runner TRD Off Road Premium,Certified 2024 Toyota 4Runner TRD Off Road Premium,46989,23182,Right Toyota,good-deal,https://www.cars.com/vehicledetail/d74e5af7-58ac-41f8-be17-1dd9af986a54/
Used,2025,4Runner,Toyota 4Runner Limited,Used 2025 Toyota 4Runner Limited,60998,2841,CarMax Phoenix-Gilbert,,https://www.cars.com/vehicledetail/c48d9006-0c01-4081-ab38-ddac95b7a601/
Used,2025,4Runner,Toyota 4Runner TRD Off Road,Used 2025 Toyota 4Runner TRD Off Road,56866,5267,Larry H. Miller Toyota Peoria,good-deal,https://www.cars.com/vehicledetail/f3748d51-1c59-4d41-82db-4bd209bcbc2b/
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,43673,19155,Bill Luke Santan,good-deal,https://www.cars.com/vehicledetail/de38b05d-4fb6-40a6-846f-9581e88c45d2/
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,46802,2421,Larry H. Miller Toyota Peoria,great-deal,https://www.cars.com/vehicledetail/c8f6911a-34cd-496f-9f65-77bf33c9cbdb/
Used,2016,4Runner,Toyota 4Runner SR5 Premium,Used 2016 Toyota 4Runner SR5 Premium,25578,120023,Ken Garff Kia Avondale,good-deal,https://www.cars.com/vehicledetail/e94f9375-ee75-4947-91c7-02e544b9cec6/
Used,2019,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2019 Toyota 4Runner TRD Off Road Premium,38998,75045,CarMax Bakersfield,fair-deal,https://www.cars.com/vehicledetail/7f05bbd5-bbfd-4b98-83f3-5f793a8d060a/?attribution_type=ship
Used,2024,4Runner,Toyota 4Runner Limited,Used 2024 Toyota 4Runner Limited,55998,10751,CarMax Norco,good-deal,https://www.cars.com/vehicledetail/8bcb5b48-a3cf-4f41-9c15-b1eac8c26fcc/?attribution_type=ship
Certified,2023,4Runner,Toyota 4Runner Limited,Certified 2023 Toyota 4Runner Limited,49488,11176,Camelback Toyota,good-deal,https://www.cars.com/vehicledetail/eab4744f-069c-4bdd-88df-cf8644167daa/
Certified,2026,4Runner,Toyota 4Runner Limited,Certified 2026 Toyota 4Runner Limited,59538,2713,Right Toyota,great-deal,https://www.cars.com/vehicledetail/11765563-4588-4c3e-950d-6a3abd84acd5/
Used,2023,4Runner,Toyota 4Runner Limited,Used 2023 Toyota 4Runner Limited,50981,10161,Earnhardt Toyota,,https://www.cars.com/vehicledetail/aafc801c-96c9-4f41-9b41-a222b377e12c/
Used,2021,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2021 Toyota 4Runner TRD Off Road Premium,33419,113672,CardinaleWay Mazda Peoria,good-deal,https://www.cars.com/vehicledetail/ca8a93e7-e2cd-4a6e-8c58-89e2935fc629/
Certified,2023,4Runner,Toyota 4Runner Limited,Certified 2023 Toyota 4Runner Limited,45921,29625,Right Toyota,good-deal,https://www.cars.com/vehicledetail/25c445b5-bd7f-4927-920c-d3a13f5cac82/
Certified,2023,4Runner,Toyota 4Runner Limited,Certified 2023 Toyota 4Runner Limited,45539,34072,Right Toyota,good-deal,https://www.cars.com/vehicledetail/a55c145e-756c-40ed-8d97-f8e7e1e0cacb/
Certified,2026,4Runner,Toyota 4Runner TRD Off Road Premium,Certified 2026 Toyota 4Runner TRD Off Road Premium,57795,340,Right Toyota,great-deal,https://www.cars.com/vehicledetail/209d4efc-7780-4e0c-a6cc-e2b23636d6fc/
Certified,2026,4Runner,Toyota 4Runner SR5,Certified 2026 Toyota 4Runner SR5,47981,3526,Avondale Toyota,good-deal,https://www.cars.com/vehicledetail/fed612d5-45d1-470a-82d0-6f2f15af0862/
Certified,2026,4Runner,Toyota 4Runner SR5,Certified 2026 Toyota 4Runner SR5,44956,1244,Right Toyota,great-deal,https://www.cars.com/vehicledetail/a166741a-7247-4215-9d5b-47c5649932d3/
Used,2020,4Runner,Toyota 4Runner Limited,Used 2020 Toyota 4Runner Limited,33343,92017,Bell Road Mitsubishi,good-deal,https://www.cars.com/vehicledetail/580e2287-bfd7-438f-a565-cf102f0a32d9/
Used,2021,4Runner,Toyota 4Runner TRD Off Road,Used 2021 Toyota 4Runner TRD Off Road,37900,69666,Rollit Motors,good-deal,https://www.cars.com/vehicledetail/ae977c53-5425-43be-a67b-8a9dc4ad041e/
Used,2019,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2019 Toyota 4Runner TRD Off Road Premium,28995,115954,Brown & Brown Wholesale,good-deal,https://www.cars.com/vehicledetail/fdf92e54-3d15-4394-952e-5dd9084f2257/
Used,2018,4Runner,Toyota 4Runner TRD Pro,Used 2018 Toyota 4Runner TRD Pro,38563,99293,Mercedes-Benz of North Scottsdale,fair-deal,https://www.cars.com/vehicledetail/0feb35f4-699f-4780-ae8d-0556b460b183/
Certified,2022,4Runner,Toyota 4Runner TRD Off Road Premium,Certified 2022 Toyota 4Runner TRD Off Road Premium,40966,74440,Camelback Toyota,good-deal,https://www.cars.com/vehicledetail/ed27df5f-d36e-4478-93bc-bb9e8b017444/
Used,2025,4Runner,Toyota 4Runner TRD Off Road,Used 2025 Toyota 4Runner TRD Off Road,55988,11058,Berge Toyota,fair-deal,https://www.cars.com/vehicledetail/7f8544a1-ce16-4c3d-acb0-172e1e8a8387/
Used,2025,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2025 Toyota 4Runner TRD Off Road Premium,76554,11971,Lifted Trucks - Phoenix,,https://www.cars.com/vehicledetail/ebcbe47b-06d2-4be9-9fdf-2093b2984f33/
Used,2023,4Runner,Toyota 4Runner TRD Sport,Used 2023 Toyota 4Runner TRD Sport,36999,65131,Volvo Cars Arrowhead,good-deal,https://www.cars.com/vehicledetail/5bd7c7aa-4bbe-447c-a249-c4d294a5c668/
Used,2015,4Runner,Toyota 4Runner Trail Premium,Used 2015 Toyota 4Runner Trail Premium,19974,174656,Bell Lexus North Scottsdale,good-deal,https://www.cars.com/vehicledetail/ec5645a8-f6ae-40c5-bfe0-b678141c9716/
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,38397,22107,EchoPark Automotive Phoenix,great-deal,https://www.cars.com/vehicledetail/3513b70c-6813-42c9-898c-b9bd646ae10d/
Used,2023,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2023 Toyota 4Runner TRD Off Road Premium,43487,43729,EchoPark Automotive Phoenix,great-deal,https://www.cars.com/vehicledetail/5edcf459-b4d8-42da-a58d-98e327799208/
Used,2017,4Runner,Toyota 4Runner Limited,Used 2017 Toyota 4Runner Limited,24950,125412,Redline Auto Group,good-deal,https://www.cars.com/vehicledetail/4632d177-9674-43fb-b3f4-edf675e92fec/
Used,2021,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2021 Toyota 4Runner TRD Off Road Premium,42438,50090,Arrowhead Lexus,good-deal,https://www.cars.com/vehicledetail/fe880d73-1d02-46f9-a772-7635f429d06b/
Used,2025,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2025 Toyota 4Runner TRD Off Road Premium,56998,10557,CarMax Palmdale,great-deal,https://www.cars.com/vehicledetail/d964f44c-c973-4c50-884e-e7a25b6602b0/?attribution_type=ship
Used,2022,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2022 Toyota 4Runner TRD Off Road Premium,41998,55855,CarMax West Sahara,good-deal,https://www.cars.com/vehicledetail/4c6ab1f6-50d3-4bf7-8af2-c6aad7939542/?attribution_type=ship
Used,2020,4Runner,Toyota 4Runner Limited,Used 2020 Toyota 4Runner Limited,41998,40949,CarMax Phoenix-Gilbert,good-deal,https://www.cars.com/vehicledetail/2d956faa-2ed9-4e7c-9957-ca8c2d9dad74/
Used,2023,4Runner,Toyota 4Runner SR5 Premium,Used 2023 Toyota 4Runner SR5 Premium,40485,40959,Avondale Toyota,good-deal,https://www.cars.com/vehicledetail/ca5cc38d-0c5f-4e93-9419-f33294d3227a/
Used,2020,4Runner,Toyota 4Runner Venture,Used 2020 Toyota 4Runner Venture,35981,103462,Earnhardt Toyota,good-deal,https://www.cars.com/vehicledetail/909fd08c-2c5a-469d-97f0-4148b53ff506/
Certified,2024,4Runner,Toyota 4Runner SR5,Certified 2024 Toyota 4Runner SR5,37888,45286,Camelback Toyota,good-deal,https://www.cars.com/vehicledetail/15fd9b40-5bbb-492e-973d-92aa861da012/
Used,2024,4Runner,Toyota 4Runner TRD Pro,Used 2024 Toyota 4Runner TRD Pro,56168,37927,Germain Honda of Surprise,good-deal,https://www.cars.com/vehicledetail/46175477-6f23-47eb-b8b3-b01de7d79bdb/
Used,2017,4Runner,Toyota 4Runner SR5,Used 2017 Toyota 4Runner SR5,26602,89358,Toyota of Surprise,good-deal,https://www.cars.com/vehicledetail/4937d7ec-3e5b-44a9-8b23-2c1a4ddcdb8a/
Used,2020,4Runner,Toyota 4Runner TRD Pro,Used 2020 Toyota 4Runner TRD Pro,42495,77690,Bill Luke Santan,fair-deal,https://www.cars.com/vehicledetail/5d0b27b6-e211-41c2-8dcc-e8a00d74a1a6/
Certified,2024,4Runner,Toyota 4Runner TRD Sport,Certified 2024 Toyota 4Runner TRD Sport,43150,38888,Camelback Toyota,good-deal,https://www.cars.com/vehicledetail/7aa711be-cbdb-4eda-8036-b9bdb7bb1134/
Used,2023,4Runner,Toyota 4Runner SR5 Premium,Used 2023 Toyota 4Runner SR5 Premium,39772,41143,Pinnacle Nissan,good-deal,https://www.cars.com/vehicledetail/8f301c7c-346c-42a4-9cf6-77d3a0396dd8/
Used,2016,4Runner,Toyota 4Runner SR5,Used 2016 Toyota 4Runner SR5,26622,114519,Superstition Springs Lexus,good-deal,https://www.cars.com/vehicledetail/9020bfcb-74be-4406-b525-53a37dac9f49/
Used,2020,4Runner,Toyota 4Runner TRD Off Road,Used 2020 Toyota 4Runner TRD Off Road,40999,48155,Sands Chevrolet - Surprise,good-deal,https://www.cars.com/vehicledetail/13a6ca0b-0aad-43d9-8f59-1320da0c54bf/
Used,2014,4Runner,Toyota 4Runner SR5,Used 2014 Toyota 4Runner SR5,21000,193337,Larry H. Miller Dodge RAM Peoria,fair-deal,https://www.cars.com/vehicledetail/00da0235-361f-44a1-b60e-b84c29d07188/
Used,2022,4Runner,Toyota 4Runner TRD Pro,Used 2022 Toyota 4Runner TRD Pro,46187,48979,Auto House,great-deal,https://www.cars.com/vehicledetail/950aeadc-ed16-428f-8ace-37eec0d63e7f/
Used,2018,4Runner,Toyota 4Runner Sport,Used 2018 Toyota 4Runner Sport,33490,87883,Land Rover Arrowhead,good-deal,https://www.cars.com/vehicledetail/a67ea408-3568-41d5-b93e-ad242d63f680/
Certified,2025,4Runner,Toyota 4Runner SR5,Certified 2025 Toyota 4Runner SR5,42488,16215,Camelback Toyota,great-deal,https://www.cars.com/vehicledetail/4d20f387-e12b-4645-9837-52f09a6f0cac/
Used,2017,4Runner,Toyota 4Runner SR5,Used 2017 Toyota 4Runner SR5,27995,101787,Carz R Us LLC,good-deal,https://www.cars.com/vehicledetail/ed859411-ad51-44af-9e27-fa7019303461/
Used,2012,4Runner,Toyota 4Runner SR5,Used 2012 Toyota 4Runner SR5,14995,198871,Carz R Us LLC,good-deal,https://www.cars.com/vehicledetail/cbab1777-cb4f-4a0d-b664-b501e581f01d/
Used,2017,4Runner,Toyota 4Runner SR5,Used 2017 Toyota 4Runner SR5,25790,111036,AutoNation Nissan Tempe,good-deal,https://www.cars.com/vehicledetail/f75fe0da-e48f-4998-9faf-8c36ba9bff15/
Used,2016,4Runner,Toyota 4Runner SR5,Used 2016 Toyota 4Runner SR5,25255,127328,Carizona,good-deal,https://www.cars.com/vehicledetail/20410dbc-f54e-474c-901a-9c9d12dc5763/
Used,2025,4Runner,Toyota 4Runner TRD Off Road,Used 2025 Toyota 4Runner TRD Off Road,54998,1851,AutoNation Subaru Scottsdale,good-deal,https://www.cars.com/vehicledetail/db2bc3d1-6f2f-4b20-8a76-408933cd40ae/
Used,2019,4Runner,Toyota 4Runner TRD Pro,Used 2019 Toyota 4Runner TRD Pro,36444,116021,Carizona,fair-deal,https://www.cars.com/vehicledetail/c50c2ae3-0c97-447a-a352-0dcff378650d/
Used,2024,4Runner,Toyota 4Runner SR5,Used 2024 Toyota 4Runner SR5,33588,48765,Right Honda,great-deal,https://www.cars.com/vehicledetail/5e00ed4b-770c-4a62-a340-728b2162e60b/
Used,2022,4Runner,Toyota 4Runner TRD Pro,Used 2022 Toyota 4Runner TRD Pro,45998,59807,CarMax Henderson,good-deal,https://www.cars.com/vehicledetail/39bc1987-b102-4178-923e-1e6d88dc07e8/?attribution_type=ship
Used,2022,4Runner,Toyota 4Runner TRD Pro,Used 2022 Toyota 4Runner TRD Pro,47998,47649,CarMax Costa Mesa,good-deal,https://www.cars.com/vehicledetail/aadcd2f7-3472-40f3-b0f4-ff7f9fd0eecb/?attribution_type=ship
Used,2018,4Runner,Toyota 4Runner SR5,Used 2018 Toyota 4Runner SR5,27683,110448,ABC Nissan,good-deal,https://www.cars.com/vehicledetail/21e074c1-cdd2-479c-b4a0-41718c2e383c/
Certified,2023,4Runner,Toyota 4Runner TRD Sport,Certified 2023 Toyota 4Runner TRD Sport,40959,32919,Right Toyota,great-deal,https://www.cars.com/vehicledetail/f873117c-453e-481c-801c-2d2dfba0448f/
Used,2004,4Runner,Toyota 4Runner SR5 Sport,Used 2004 Toyota 4Runner SR5 Sport,10988,173000,New Deal Pre-Owned Auto,good-deal,https://www.cars.com/vehicledetail/1afd7625-aeab-40e9-a0fd-685bb11840d3/
Used,2019,4Runner,Toyota 4Runner SR5,Used 2019 Toyota 4Runner SR5,25888,103757,Carizona,great-deal,https://www.cars.com/vehicledetail/e4a724bf-e514-4195-a59c-dd943263fc71/
Used,2008,4Runner,Toyota 4Runner SR5,Used 2008 Toyota 4Runner SR5,10977,243000,Sullivan Motor Company Inc.,fair-deal,https://www.cars.com/vehicledetail/711977ca-3a1d-4c8a-8d7c-15a3759094cb/
Used,2014,4Runner,Toyota 4Runner Limited,Used 2014 Toyota 4Runner Limited,22655,158336,Carizona,good-deal,https://www.cars.com/vehicledetail/18153acc-a9ce-4a15-b651-b0f4c0bfffdc/
Certified,2024,4Runner,Toyota 4Runner TRD Off Road Premium,Certified 2024 Toyota 4Runner TRD Off Road Premium,42488,54725,Camelback Toyota,great-deal,https://www.cars.com/vehicledetail/811a244d-6eb3-425d-8990-6227221f6c73/
Used,2018,4Runner,Toyota 4Runner Limited,Used 2018 Toyota 4Runner Limited,29800,99380,Yates Buick GMC,good-deal,https://www.cars.com/vehicledetail/974e7fc6-5ba6-491a-84d4-60e63c9d64ec/
Used,2023,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2023 Toyota 4Runner TRD Off Road Premium,47699,20207,AutoNation Nissan Tempe,great-deal,https://www.cars.com/vehicledetail/491e35e9-ad40-4f67-8d22-4f21607ae193/
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,39073,17272,Bill Luke Tempe,great-deal,https://www.cars.com/vehicledetail/9dee7a86-1aa3-4789-8dd9-913467db6332/
Used,2018,4Runner,Toyota 4Runner Limited,Used 2018 Toyota 4Runner Limited,24997,122348,EchoPark Automotive Phoenix,great-deal,https://www.cars.com/vehicledetail/10558605-091f-478e-8b9c-abf30574c800/
Used,2023,4Runner,Toyota 4Runner SR5,Used 2023 Toyota 4Runner SR5,29995,98911,Brown & Brown Wholesale,great-deal,https://www.cars.com/vehicledetail/5b57ec89-6565-4bc3-b593-ef1033f4d9fb/
Used,2023,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2023 Toyota 4Runner TRD Off Road Premium,46491,29856,Auto Boom LLC,good-deal,https://www.cars.com/vehicledetail/d6ed62f2-7e23-4bb7-b146-7f6d73f8f75c/
Used,2023,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2023 Toyota 4Runner TRD Off Road Premium,41995,31160,Rollit Motors,great-deal,https://www.cars.com/vehicledetail/450a7e7d-b506-47c8-8187-31292a07ddd2/
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,38791,22474,Hertz Car Sales Scottsdale,good-deal,https://www.cars.com/vehicledetail/1ca35904-23a8-41cf-a2ba-fdafd7e38f06/
Used,2007,4Runner,Toyota 4Runner SR5,Used 2007 Toyota 4Runner SR5,7266,298378,Automart Superstore,great-deal,https://www.cars.com/vehicledetail/eda3cfe9-e16e-484a-a3da-5e6be942945e/
Used,2022,4Runner,Toyota 4Runner SR5 Premium,Used 2022 Toyota 4Runner SR5 Premium,39750,58329,House of Cars Arizona,good-deal,https://www.cars.com/vehicledetail/ff6f0401-8009-4c60-867e-988efdfc1c25/
Used,2012,4Runner,Toyota 4Runner SR5,Used 2012 Toyota 4Runner SR5,15750,207150,HSF Auto Brokers,good-deal,https://www.cars.com/vehicledetail/06fdf825-f5af-4c2c-9e4b-36c9617ae2cc/
Used,2003,4Runner,Toyota 4Runner SR5,Used 2003 Toyota 4Runner SR5,15996,111099,I-10 Automotive Group,fair-deal,https://www.cars.com/vehicledetail/6c25dec6-9479-4f65-ba1d-6873e2065a65/
Used,2022,4Runner,Toyota 4Runner TRD Off Road Premium,Used 2022 Toyota 4Runner TRD Off Road Premium,42376,57570,Coulter Tempe,good-deal,https://www.cars.com/vehicledetail/828bdaf1-1f8e-4749-96a7-042bbc8cda33/
Used,2024,4Runner,Toyota 4Runner TRD Off Road,Used 2024 Toyota 4Runner TRD Off Road,38693,58804,Pinnacle Nissan,good-deal,https://www.cars.com/vehicledetail/20b10018-be29-465d-8741-13dec4d54c0c/
Used,2016,4Runner,Toyota 4Runner Trail Premium,Used 2016 Toyota 4Runner Trail Premium,24900,115620,Carz R Us LLC,good-deal,https://www.cars.com/vehicledetail/a971a676-ae02-4137-a82b-30560f5e794a/
Used,2016,4Runner,Toyota 4Runner Limited,Used 2016 Toyota 4Runner Limited,27998,84061,CarMax Santa Fe,good-deal,https://www.cars.com/vehicledetail/8fac3ad7-297a-4ec3-98cb-b3d0ddb4596d/?attribution_type=ship
Used,2025,4Runner,Toyota 4Runner SR5,Used 2025 Toyota 4Runner SR5,49998,11849,CarMax Costa Mesa,fair-deal,https://www.cars.com/vehicledetail/bfc33077-efad-4f31-9b52-563c74fc9b54/?attribution_type=ship
